latitude,longitude
49.82247237,14.90164481
49.8048495,14.59959055
49.82477977,14.79607718
49.83764821,14.52863245
49.78162453,14.68696744
49.76822794,14.76150601
49.75373125,14.53290527
49.82024976,14.57786066
49.87164272,14.89673688
49.6834846,14.54473028
49.8776153,14.62546845
49.83347539,14.58983421
49.72798372,14.77721842
49.66714481,14.88450465
49.62851171,14.76583795
49.85511216,14.65803621
49.88058611,14.84776566
49.77926513,14.63284262
49.6834846,14.54473028
49.8697459,14.65022524
49.78907778,14.46980945
49.83665602,14.67511001
49.78982077,14.42787822
49.76676657,14.72448127
49.86735421,14.64411155
49.78908828,14.46958531
49.65184849,14.53783017
49.85292928,14.70298736
49.7335169,14.63422083
49.85292928,14.70298736
49.78162453,14.68696744
49.79469965,14.65097578
49.85292928,14.70298736
49.86958042,14.69100984
49.8410178,14.57411341
49.8048495,14.59959055
49.87281801,14.77727307
49.85600816,14.55735688
49.83479005,14.8322941
49.68795794,14.66781672
49.74262779,14.79013259
49.73440595,14.68750544
49.76676657,14.72448127
49.83764821,14.52863245
49.80560822,14.62769461
49.87164272,14.89673688
49.83764821,14.52863245
49.81569138,14.51827449
49.75373125,14.53290527
49.82101872,14.73420657
49.83895421,14.6744575
49.83347539,14.58983421
49.87293438,14.59271924
49.78162453,14.68696744
49.76396719,14.65979337
49.87735615,14.67323774
49.83665112,14.67098289
49.73967029,14.7804225
49.76553246,14.76221136
49.64457555,15.15900642
49.8361125,14.67907128
49.84480918,14.47744633
49.71495792,14.87696091
49.76553246,14.76221136
49.64222526,14.63444768
49.77577108,14.51518551
49.86027897,14.69839314
49.81418622,14.43609522
49.85292928,14.70298736
49.86575882,14.70080889
49.87164272,14.89673688
49.69888317,14.64486858
49.83764821,14.52863245
49.78162453,14.68696744
49.80993018,14.93247755
49.8692576,14.72075331
49.7321317,14.66740085
49.87144725,14.91569004
49.79105112,14.42312998
49.83665112,14.67098289
49.8525712,14.90357431
49.83895421,14.6744575
49.75741885,14.91676779
49.80560822,14.62769461
49.65293537,14.73074173
49.76553246,14.76221136
49.82965025,14.69050998
49.89458599,14.68180589
49.85292928,14.70298736
49.82024976,14.57786066
49.83895421,14.6744575
49.69585717,14.70932801
49.66860498,15.03958301
49.72610616,15.05291784
49.86851034,14.71963568
49.87678103,14.67713298
49.87782852,14.62526064
49.83317508,14.82964854
49.8697459,14.65022524
49.78162453,14.68696744
49.72131286,14.47553092
49.87164272,14.89673688
49.78162453,14.68696744
49.7575136,14.72028268
49.86722948,14.58866353
49.83347539,14.58983421
49.7575136,14.72028268
49.78162453,14.68696744
49.73666428,14.90419665
49.89656213,14.67791257
49.62121218,14.86626049
49.82279417,14.6242822
49.89656213,14.67791257
49.85292928,14.70298736
49.7884899,14.87579012
49.84416558,14.52494503
49.83764821,14.52863245
49.83764821,14.52863245
49.86735421,14.64411155
49.65293537,14.73074173
49.82279756,14.62428782
49.76553246,14.76221136
49.83764821,14.52863245
49.7725384,14.67700749
49.85600816,14.55735688
49.85292928,14.70298736
49.68300014,14.54205457
49.83347539,14.58983421
49.85284561,14.68050678
49.81418622,14.43609522
49.80610469,14.80158266
49.61018333,14.90632899
49.83446045,14.54721985
49.57069263,14.66140957
49.64084985,14.63917279
49.85230352,14.59347168
49.75077522,14.40946563
49.85930767,14.65935745
49.82664883,14.46845129
49.7440999,14.81457739
49.81418622,14.43609522
49.83479005,14.8322941
49.87354509,14.68802675
49.85331549,14.77692104
49.85615051,14.45630555
49.83764821,14.52863245
49.85331295,14.7769154
49.7321317,14.66740085
49.7321317,14.66740085
49.70512367,14.84165808
49.78137492,14.70264931
49.87164272,14.89673688
49.79154846,14.73192307
49.83347539,14.58983421
49.79450784,14.63928204
49.83347539,14.58983421
49.71147329,15.01356282
49.83347539,14.58983421
49.85292928,14.70298736
49.72610616,15.05291784
49.85393334,14.66937184
49.67372596,15.12913212
49.63723238,14.84669015
49.65215843,14.5386537
49.74219303,14.79094467
49.61979458,15.19993202
49.86550618,14.70148183
49.8517642,14.69124647
49.81418622,14.43609522
49.8863879,14.62794415
49.66681502,14.5778041
49.71147329,15.01356282
49.87164272,14.89673688
49.8410178,14.57411341
49.87678103,14.67713298
49.81569138,14.51827449
49.72610616,15.05291784
49.72455739,14.80647683
49.81418622,14.43609522
49.72610616,15.05291784
49.73666428,14.90419665
49.71409306,14.62027472
49.82965025,14.69050998
49.82965025,14.69050998
49.84416558,14.52494503
49.79340668,14.88756875
49.82704577,14.79945797
49.84416558,14.52494503
49.81569138,14.51827449
49.78293336,14.85057745
49.85600816,14.55735688
49.7718217,14.67023629
49.87290206,14.80206846
49.87387046,14.67629953
49.87737715,14.73230372
49.63499633,14.85183769
49.72610616,15.05291784
49.78162453,14.68696744
49.77577108,14.51518551
49.76553246,14.76221136
49.84416558,14.52494503
49.82750508,14.59598845
49.84416558,14.52494503
49.79746352,14.45612663
49.7440999,14.81457739
49.73710159,14.51358893
49.72610616,15.05291784
49.76553246,14.76221136
49.72610616,15.05291784
49.83895421,14.6744575
49.73440595,14.68750544
49.75988245,14.83970654
49.72610616,15.05291784
49.85615051,14.45630555
49.72610616,15.05291784
49.76553246,14.76221136
49.66277753,15.13193078
49.75373125,14.53290527
49.87678103,14.67713298
49.72610616,15.05291784
49.87164272,14.89673688
49.85600816,14.55735688
49.74753586,14.89094114
49.72610616,15.05291784
49.87164272,14.89673688
49.83347539,14.58983421
49.6945632,14.89721223
49.83895421,14.6744575
49.86451857,14.58851306
49.85292928,14.70298736
49.66877377,15.03832939
49.72131286,14.47553092
49.72610616,15.05291784
49.84807459,14.71234527
49.73666428,14.90419665
49.7884899,14.87579012
49.83685811,14.60919425
49.77902272,14.91423539
49.7321317,14.66740085
49.7752453,14.83184343
49.78982077,14.42787822
49.78813909,14.61801043
49.7573511,14.91714276
49.7752453,14.83184343
49.86027897,14.69839314
49.87879206,14.73230242
49.749736,14.8193524
49.749736,14.8193524
49.74099162,14.86755323
49.75741885,14.91676779
49.81569138,14.51827449
49.72610616,15.05291784
49.65753913,14.99868289
49.63429722,14.82059984
49.85648099,14.70744137
49.7440999,14.81457739
49.85292928,14.70298736
49.72610616,15.05291784
49.83347539,14.58983421
49.72610616,15.05291784
49.85292928,14.70298736
49.7573511,14.91714276
49.64084985,14.63917279
49.8522435,14.69886091
49.86860234,14.71517478
49.86538848,14.70172736
49.67485645,15.13139302
49.78293336,14.85057745
49.72610616,15.05291784
49.78787007,14.69107104
49.8729046,14.8020741
49.78162453,14.68696744
49.68649523,15.02653121
49.80565676,14.47400092
49.8378304,14.67744717
49.72610616,15.05291784
49.63629716,14.94450274
49.87164272,14.89673688
49.77706138,14.99227669
49.64084985,14.63917279
49.72610616,15.05291784
49.82750508,14.59598845
49.69969036,14.55079143
49.68795794,14.66781672
49.7575136,14.72028268
49.77902525,14.9142406
49.63629716,14.94450274
49.85292928,14.70298736
49.79745955,14.45612059
49.83347539,14.58983421
49.87704107,14.89623041
49.7884899,14.87579012
49.8410178,14.57411341
49.8432686,14.57211953
49.68648477,14.97448863
49.65017499,14.72564687
49.78162453,14.68696744
49.86027897,14.69839314
49.7135657,14.56450956
49.88130004,14.68384626
49.83968972,14.52913413
49.83347539,14.58983421
49.87678103,14.67713298
49.8692576,14.72075331
49.63266513,14.7921227
49.72610616,15.05291784
49.85393334,14.66937184
49.68764881,14.72368745
49.87704107,14.89623041
49.72610616,15.05291784
49.72610616,15.05291784
49.83665112,14.67098289
49.86428172,14.71426445
49.83665112,14.67098289
49.77354584,14.69168205
49.7575136,14.72028268
49.72610616,15.05291784
49.77153947,14.42883818
49.85292928,14.70298736
49.72610616,15.05291784
49.83665112,14.67098289
49.88130004,14.68384626
49.87678103,14.67713298
49.84881358,14.77912995
49.76491233,14.79197391
49.72610616,15.05291784
49.85508117,14.66533267
49.72610616,15.05291784
49.89458599,14.68180589
49.76491233,14.79197391
49.72610616,15.05291784
49.76491233,14.79197391
49.72610616,15.05291784
49.76491233,14.79197391
49.76491233,14.79197391
49.75373125,14.53290527
49.8535072,14.77854516
49.8697459,14.65022524
49.86287284,14.69500722
49.87293438,14.59271924
49.82279417,14.6242822
49.66754358,14.57888566
49.84578408,14.68198465
49.87293438,14.59271924
49.85292928,14.70298736
49.72610616,15.05291784
49.72610616,15.05291784
49.83764821,14.52863245
49.76491233,14.79197391
49.72610616,15.05291784
49.84578408,14.68198465
49.78162453,14.68696744
49.83347539,14.58983421
49.8715293,14.67354929
49.55540167,14.60406025
49.8715293,14.67354929
49.8715293,14.67354929
49.85331295,14.7769154
49.68795794,14.66781672
49.85930767,14.65935745
49.85508117,14.66533267
49.87270604,14.77073186
49.78162453,14.68696744
49.8715293,14.67354929
49.85292928,14.70298736
49.78162453,14.68696744
49.75939886,14.86045337
49.8715293,14.67354929
49.8715293,14.67354929
49.8715293,14.67354929
49.8715293,14.67354929
49.85331549,14.77692104
49.75263856,14.7574234
49.85508117,14.66533267
49.8715293,14.67354929
49.8697459,14.65022524
49.8715293,14.67354929
49.8715293,14.67354929
49.8715293,14.67354929
49.8715293,14.67354929
49.82279417,14.6242822
49.8715293,14.67354929
49.85331549,14.77692104
49.83665112,14.67098289
49.85331549,14.77692104
49.85331549,14.77692104
49.84288024,14.5686546
49.76771156,14.76176241
49.86851034,14.71963568
49.85331295,14.7769154
49.85331295,14.7769154
49.85331295,14.7769154
49.78162453,14.68696744
49.82279417,14.6242822
49.75373125,14.53290527
49.78908828,14.46958531
49.85331549,14.77692104
49.84162736,14.6680702
49.82279417,14.6242822
49.76553246,14.76221136
49.7135657,14.56450956
49.87354509,14.68802675
49.86931804,14.71509751
49.85393334,14.66937184
49.83665112,14.67098289
49.81418622,14.43609522
49.86851034,14.71963568
49.85393334,14.66937184
49.81418622,14.43609522
49.84416558,14.52494503
49.85292928,14.70298736
49.83665112,14.67098289
49.83665112,14.67098289
49.84480918,14.47744633
49.85331549,14.77692104
49.85331295,14.7769154
49.8558593,14.55767865
49.84480918,14.47744633
49.69381733,14.68667298
49.84480918,14.47744633
49.7440999,14.81457739
49.78162453,14.68696744
49.83347539,14.58983421
49.85331549,14.77692104
49.84480918,14.47744633
49.75373125,14.53290527
49.83347539,14.58983421
49.7440999,14.81457739
49.89458599,14.68180589
49.84480918,14.47744633
49.78930227,14.61354428
49.7321317,14.66740085
49.78162453,14.68696744
49.83481916,14.9180608
49.78162453,14.68696744
49.84480918,14.47744633
49.83347539,14.58983421
49.87126758,14.60836913
49.83764821,14.52863245
49.81088829,14.92815017
49.72610616,15.05291784
49.78162453,14.68696744
49.85600816,14.55735688
49.75741885,14.91676779
49.85600816,14.55735688
49.87319198,14.91586184
49.70632494,14.89880533
50.16373802,12.57485363
49.64012744,14.63808525
49.8697459,14.65022524
49.8697459,14.65022524
49.68795794,14.66781672
49.85293013,14.70298736
49.63895275,14.64168371
49.75741885,14.91676779
49.82191015,14.57896621
49.87290206,14.80206846
49.7440999,14.81457739
49.86842568,14.8968394
49.8697459,14.65022524
49.85600929,14.55735687
49.84480918,14.47744633
49.7879208,14.87507482
49.80593276,14.62862499
49.70632494,14.89880533
49.80369769,14.91016909
49.81569138,14.51827449
49.76553246,14.76221136
49.84480918,14.47744633
49.83405191,14.82956855
49.6776478,15.07188766
49.87144725,14.91569004
49.83764821,14.52863245
49.83479005,14.8322941
49.81328214,14.47631642
49.76586195,14.76128893
49.74206572,14.78893879
49.53451742,14.6449359
49.71219271,15.0147091
49.83895421,14.6744575
49.73407259,14.63439792
49.7884899,14.87579012
49.78887225,14.42523196
49.7277008,14.67512972
49.76586195,14.76128893
49.83347539,14.58983421
49.83753134,14.5911219
49.81418622,14.43609522
49.76586195,14.76128893
49.76586195,14.76128893
49.87293438,14.59271924
49.75421859,14.51396656
49.77902272,14.91423539
49.86936353,14.82082526
49.75373125,14.53290527
49.89645052,14.68228444
49.8692576,14.72075331
49.87678103,14.67713298
49.65926052,14.61081636
49.76586195,14.76128893
49.90779551,14.02445071
50.01911646,14.13896218
49.93846347,14.01678433
49.99648551,14.15619856
49.85347563,14.03447417
49.97301919,14.16868392
49.92088949,14.06575106
49.96382272,14.07199611
49.93913806,13.96162639
49.96382272,14.07199611
49.96382272,14.07199611
49.92300907,14.19970188
49.82826866,13.93848755
49.99212884,14.206195
49.90408214,13.8830158
49.96382272,14.07199611
49.96382272,14.07199611
49.89580052,13.96101774
49.99212884,14.206195
49.84475624,14.08386612
49.96382272,14.07199611
49.82826866,13.93848755
50.01911646,14.13896218
49.84269008,13.86049101
49.88929628,14.18850174
49.94980516,14.03445274
49.96382272,14.07199611
49.88899382,14.18429335
49.86102432,14.12068139
49.89162242,14.18429298
49.92360402,14.22728567
49.96382272,14.07199611
50.00427302,14.21416865
49.94367354,14.00218547
49.7912689,13.87174804
49.95355029,14.03781283
49.99212884,14.206195
49.7621492,13.84202652
49.99212884,14.206195
49.9825949,13.95724017
49.94980516,14.03445274
49.89031224,14.18808271
49.89162242,14.18429298
49.94980516,14.03445274
49.91048031,13.97116358
49.87266118,14.14670617
49.92844623,14.00135913
49.99212884,14.206195
49.90707274,14.03383202
49.99212884,14.206195
49.99212884,14.206195
49.99212884,14.206195
49.92434422,14.03768207
49.94367895,14.00219364
49.87863466,13.90733292
49.99094212,14.04174319
49.94367354,14.00218547
49.96382272,14.07199611
49.79972659,13.87358556
49.96382272,14.07199611
49.99212884,14.206195
49.99485719,14.15785074
49.99212884,14.206195
49.82826866,13.93848755
49.90519654,13.88061908
49.85719087,14.10462287
49.90706733,14.03382429
49.88784097,14.18791317
49.92844623,14.00135913
49.83105083,13.83797302
50.04824751,14.11277679
49.99212884,14.206195
49.83864318,13.85636568
49.96382272,14.07199611
50.00427302,14.21416865
49.94980516,14.03445274
49.91501421,14.17701441
49.91315011,14.20095844
49.99212884,14.206195
49.97325704,14.16634431
49.99486175,14.15785851
49.89580052,13.96101774
49.8847605,14.17420279
49.85673131,13.92515588
49.94980516,14.03445274
49.79350381,13.83946316
49.92434422,14.03768207
49.92434422,14.03768207
49.92088949,14.06575106
49.95355029,14.03781283
49.8847605,14.17420279
49.83231141,13.83494355
49.99212884,14.206195
49.93363677,14.01006897
49.89580622,13.96102589
49.90725408,14.02849045
50.00603981,14.15221623
49.90725408,14.02849045
49.8505937,14.03143907
49.90779903,14.02369988
50.00603981,14.15221623
49.94980516,14.03445274
49.88857128,14.18760378
49.99422556,14.15355496
49.9964176,14.2071704
50.00603611,14.15220932
49.96382272,14.07199611
49.9037055,14.14898432
49.89911999,14.14496463
49.9924424,14.16307545
49.94980516,14.03445274
49.89580052,13.96101774
50.02736087,14.07398353
49.88126266,14.12436048
49.96870901,14.05637345
49.81337986,13.94190344
49.95566826,14.03036668
49.96965535,14.16649325
49.85002582,13.88561112
49.84050389,13.97096047
49.89880513,14.14488186
49.96382272,14.07199611
49.96382272,14.07199611
49.99072332,14.05054542
49.89882718,14.14371791
49.89031224,14.18808271
49.92495968,14.23534889
49.91207103,13.97746586
49.98076072,13.94318686
49.99212884,14.206195
49.99212884,14.206195
49.89162242,14.18429298
49.95336046,14.02651977
49.98333798,14.12891183
49.94367354,14.00218547
49.92844623,14.00135913
49.92844623,14.00135913
49.92223844,14.19865412
49.96382272,14.07199611
49.92381064,14.22847222
49.9037055,14.14898432
49.86297301,14.12658998
49.89818085,13.98656011
49.94980516,14.03445274
49.9821914,14.23574755
49.99212884,14.206195
49.88125783,14.12435317
49.89880513,14.14488143
49.94980516,14.03445274
49.89818085,13.98656011
49.87331395,14.14672163
49.98031476,13.97864313
49.99072332,14.05054542
49.96096202,13.97063356
49.94980516,14.03445274
49.82882067,13.93857541
49.82826866,13.93848755
49.93716508,14.13591759
49.81554248,13.85745021
49.95375178,14.01998778
49.99995208,14.00236846
49.89162242,14.18429298
49.92844623,14.00135913
49.89818085,13.98656011
49.99485719,14.15785074
49.83858983,13.85526173
49.96640019,14.05250206
49.96382272,14.07199611
49.89162242,14.18429298
49.92088949,14.06575106
49.83517488,13.88964722
49.99072332,14.05054542
49.89275727,13.95476298
49.98525971,14.13041592
49.89275727,13.95476298
50.01318455,14.11466043
49.89162242,14.18429298
49.92844623,14.00135913
49.96382272,14.07199611
49.97304736,14.09082004
50.00073807,14.00339482
49.83517488,13.88964722
49.90995836,13.97497132
49.92825991,14.00084049
49.89162242,14.18429298
49.94980516,14.03445274
49.96382272,14.07199611
50.00603981,14.15221623
49.96590862,14.05240234
49.98525971,14.13041592
49.93913806,13.96162639
49.93478106,14.01462533
49.99072332,14.05054542
49.96382272,14.07199611
49.96382272,14.07199611
49.99485719,14.15785074
49.89162242,14.18429298
49.96382272,14.07199611
49.96096202,13.97063356
49.9283311,14.0021226
49.94980516,14.03445274
50.02736087,14.07398353
49.99559453,14.20506187
49.95373985,14.02393838
49.95373985,14.02393838
49.99537948,14.19844025
49.89162242,14.18429298
49.9025515,14.19019851
49.96382272,14.07199611
49.92844623,14.00135913
49.99995208,14.00236846
49.94134563,13.96467509
49.87017872,14.14073331
49.94181888,14.02359653
49.96890594,14.13316402
49.93913265,13.96161823
49.99344919,14.05219998
49.96029934,14.12949972
49.85317942,13.98126447
49.99152982,14.20705022
49.96382272,14.07199611
49.94980516,14.03445274
50.00453532,13.99947473
49.96382272,14.07199611
49.90706733,14.03382429
49.87017872,14.14073331
49.87017872,14.14073331
49.91207103,13.97746586
49.96382272,14.07199611
49.89580052,13.96101774
49.96382272,14.07199611
49.92844623,14.00135913
49.99338177,14.04340598
49.97431153,14.12296242
49.88125783,14.12435317
49.9612991,14.04729967
49.92434422,14.03768207
49.92844623,14.00135913
49.94705776,14.06380234
49.87017872,14.14073331
49.93913265,13.96161823
49.89580052,13.96101774
49.91207103,13.97746586
49.97159012,14.0833361
49.92844623,14.00135913
49.99422556,14.15355496
49.95861137,14.04831251
49.85317942,13.98126447
49.94980516,14.03445274
50.01911646,14.13896218
49.99422556,14.15355496
49.96720392,14.0862832
49.88811378,14.18473452
49.91207103,13.97746586
49.96382272,14.07199611
49.99995208,14.00236846
49.98333798,14.12891183
49.92760485,14.02085072
49.95440003,14.07283679
49.94367895,14.00219364
49.87651151,13.89835051
49.99995208,14.00236846
49.91110303,13.95051842
49.79126806,13.87174806
49.94980516,14.03445274
49.99476886,14.15702736
49.96382272,14.07199611
49.99995208,14.00236846
49.94367354,14.00218547
49.87282226,13.8935617
50.00049417,14.16521712
49.87573688,13.89734865
49.92844623,14.00135913
49.94367354,14.00218547
49.98333798,14.12891183
49.93298038,14.01081615
49.95373985,14.02393838
49.99995208,14.00236846
50.00603981,14.15221623
49.96476509,14.09064969
49.96382272,14.07199611
49.95440003,14.07283679
49.95608175,14.04122064
49.96974257,14.12067917
49.87331395,14.14672163
50.02736087,14.07398353
49.93415095,14.01443438
49.87651151,13.89835051
49.95283474,14.20863243
49.99995208,14.00236846
49.98333798,14.12891183
49.83597029,13.90268077
49.9620183,14.0679739
49.87573688,13.89734865
49.92844623,14.00135913
49.88616898,13.88376989
49.90706733,14.03382429
50.03855068,14.04703598
49.94980516,14.03445274
49.94980516,14.03445274
49.89580052,13.96101774
49.9620183,14.0679739
49.99995208,14.00236846
49.94980516,14.03445274
49.87573688,13.89734865
49.91207103,13.97746586
49.89580052,13.96101774
49.94980516,14.03445274
49.95283474,14.20863243
49.93734653,14.1860484
49.91207103,13.97746586
49.94367354,14.00218547
49.96239721,14.07190195
49.92760485,14.02085072
49.98333798,14.12891183
50.04824751,14.11277679
49.83597029,13.90268077
49.96890706,14.133164
49.89580052,13.96101774
49.89580052,13.96101774
49.94980516,14.03445274
49.82768371,14.08701985
49.9493147,14.10224871
49.89580052,13.96101774
49.90706733,14.03382429
50.00427302,14.21416865
49.87573688,13.89734865
49.96382272,14.07199611
49.97529877,14.19216499
49.81964172,13.85852708
49.78810676,13.87362931
49.92434422,14.03768207
49.94367354,14.00218547
49.97529877,14.19216499
49.94980516,14.03445274
49.93734653,14.1860484
49.97529877,14.19216499
49.95359941,14.06997828
49.78878535,13.87511012
49.97529877,14.19216499
49.96877426,14.08635414
49.95084687,14.21931037
49.94980516,14.03445274
49.87482772,13.91742437
49.99995208,14.00236846
49.95391214,14.04274968
49.97529877,14.19216499
49.97529877,14.19216499
49.86297301,14.12658998
49.78831453,13.87377948
49.94181888,14.02359653
49.92844623,14.00135913
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.92844623,14.00135913
49.97529877,14.19216499
49.82525676,14.04560432
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.96382272,14.07199611
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.97529877,14.19216499
49.81820195,14.04162047
49.94367354,14.00218547
49.8328052,13.90501467
49.96145885,14.06642139
49.81963546,13.85851897
49.92844623,14.00135913
49.94367354,14.00218547
49.97529877,14.19216499
49.96965535,14.16649325
49.96382272,14.07199611
49.96382272,14.07199611
49.96966018,14.16650101
49.94194017,14.09009427
49.85246077,14.03661542
49.9550696,13.85226804
49.98194171,14.03683166
49.83124757,13.83746772
49.98334282,14.12891959
49.86968379,13.88925022
49.9620183,14.0679739
50.04824751,14.11277679
49.96690963,14.05510267
49.97529877,14.19216499
49.99212884,14.206195
49.98194171,14.03683166
49.95547719,13.99761857
49.94181888,14.02359653
49.96882745,14.05604169
49.79185709,13.86836465
49.92088949,14.06575106
49.94980516,14.03445274
49.95283474,14.20863243
49.92158106,14.22853915
49.80650032,13.85636663
49.94367354,14.00218547
49.94980516,14.03445274
49.93734653,14.1860484
49.96382272,14.07199611
49.89535312,14.05660565
49.90706733,14.03382429
49.96382272,14.07199611
50.02736087,14.07398353
49.83190715,13.99624945
49.91207103,13.97746586
49.83674036,13.90368027
49.99689589,13.99607006
49.99072332,14.05054542
49.99485719,14.15785074
49.97865701,14.03283457
49.96382272,14.07199611
49.97008817,14.08242464
49.92844623,14.00135913
49.79215684,13.86596268
49.99212884,14.206195
49.89818085,13.98656011
49.93385225,14.1836513
49.96382272,14.07199611
49.9208949,14.06575879
49.99212884,14.206195
49.87253005,13.99862337
49.79126806,13.87174806
49.79026787,13.87500284
49.96382272,14.07199611
49.87573688,13.89734865
49.94367354,14.00218547
49.96605967,14.06140148
49.99570932,14.02691721
49.9554375,14.01986992
49.99995208,14.00236846
49.92010438,14.21756106
49.93913265,13.96161823
49.88333933,13.95752245
49.91207103,13.97746586
49.98334282,14.12891959
49.85719087,14.10462287
49.96840886,14.0869951
49.92844623,14.00135913
49.93473032,14.01441037
49.87365037,14.10476043
49.96840886,14.0869951
49.99995208,14.00236846
49.93734653,14.1860484
49.90408214,13.8830158
49.9620183,14.0679739
49.94980516,14.03445274
49.95373985,14.02393838
49.91539763,13.97916366
49.90706733,14.03382429
49.99995208,14.00236846
49.94367354,14.00218547
49.78965831,13.88407932
49.80649406,13.85635896
49.99212884,14.206195
49.80650032,13.85636663
49.98076072,13.94318686
50.02736087,14.07398353
49.99955543,14.0084247
49.85719087,14.10462287
49.84884346,13.89019479
49.88811378,14.18473452
49.90156921,14.14644398
49.77601918,13.87552419
49.99212884,14.206195
49.77151547,13.85841273
49.87017872,14.14073331
49.96382272,14.07199611
49.90156921,14.14644398
50.00427302,14.21416865
49.85493611,14.04165188
49.85245509,14.03660814
49.96051207,14.20655685
49.92845164,14.00136729
49.94980516,14.03445274
49.95440515,14.07284453
49.9620183,14.0679739
49.94980516,14.03445274
49.85002582,13.88561112
49.98333798,14.12891183
49.87253005,13.99862337
49.98076072,13.94318686
49.83124757,13.83746772
49.99072332,14.05054542
49.90156921,14.14644398
49.80730479,14.01623938
49.97934914,14.12743087
49.87573688,13.89734865
49.90262311,13.88503391
49.89788367,13.86239851
49.94980516,14.03445274
49.94743827,14.10297616
49.94980516,14.03445274
49.90518299,14.18884278
49.90371033,14.14899163
49.87253005,13.99862337
49.80729911,14.01623211
49.90407616,13.88300723
49.8502916,13.88536504
50.02724563,14.07331428
49.94729934,14.09923146
49.93601214,14.03035752
49.87573688,13.89734865
49.95283474,14.20863243
49.94181888,14.02359653
49.87782157,13.9030265
49.88104557,14.16397368
49.96382272,14.07199611
49.87573688,13.89734865
49.87253005,13.99862337
49.97355843,14.19431349
50.0035825,14.0035244
49.915008,14.17625756
49.90518299,14.18884278
49.90518299,14.18884278
49.96382385,14.07199653
49.94980516,14.03445274
49.94182429,14.0236047
49.99229154,14.02304531
49.87794173,13.91952648
49.9550696,13.85226804
49.86297301,14.12658998
49.88125783,14.12435317
49.94980516,14.03445274
49.87932835,14.12496179
49.90706733,14.03382429
49.94980516,14.03445274
49.9493147,14.10224871
49.9493147,14.10224871
49.95829617,14.06411464
49.9620183,14.0679739
49.88750705,14.20490131
49.87794173,13.91952648
49.93913265,13.96161823
49.97021149,14.07164491
49.83965284,14.02015308
49.9037055,14.14898432
49.96840886,14.0869951
49.95506361,13.85225903
49.99485719,14.15785074
49.95861137,14.04831251
49.94980516,14.03445274
49.96840886,14.0869951
49.90706733,14.03382429
49.93897579,14.23716913
49.94705776,14.06380234
50.0176314,14.14414257
49.96382272,14.07199611
49.94980516,14.03445274
49.89580052,13.96101774
49.9037055,14.14898432
49.9414769,14.02300547
49.9961518,14.09966377
49.9037055,14.14898432
49.90706733,14.03382429
49.87018383,14.14074061
49.92844623,14.00135913
49.94181888,14.02359653
49.9620183,14.0679739
50.0124392,14.11485121
49.94640023,14.03522818
49.96877426,14.08635414
49.96877426,14.08635414
49.96382272,14.07199611
49.87793576,13.91951879
50.00777159,14.1467495
49.94980516,14.03445274
49.87018383,14.14074061
50.00857508,14.14540072
49.94980516,14.03445274
49.94367354,14.00218547
49.99212884,14.206195
49.94367354,14.00218547
49.98049688,13.97876917
49.89422468,13.95036721
49.94367354,14.00218547
49.96382272,14.07199611
50.00427302,14.21416865
49.93478106,14.01462533
49.96382272,14.07199611
49.91801854,14.20808109
49.96074778,13.97309897
49.96382272,14.07199611
49.85549357,13.88914166
49.99212884,14.206195
50.00603981,14.15221623
49.94980516,14.03445274
49.88938011,13.95255056
49.94367354,14.00218547
49.95592756,14.02005384
49.77434671,13.84071677
49.98333798,14.12891183
49.94181888,14.02359653
49.77434671,13.84071677
49.93734653,14.1860484
49.99198229,14.05065448
49.94367354,14.00218547
49.89580165,13.96101815
49.79344706,13.83764434
49.94367354,14.00218547
49.9543585,14.0436034
49.8716483,14.13862843
49.86297301,14.12658998
49.94367354,14.00218547
49.93601214,14.03035752
49.96342003,14.07186573
50.04824751,14.11277679
49.94980516,14.03445274
49.98333798,14.12891183
49.98333798,14.12891183
49.91305431,13.97887667
49.94367354,14.00218547
49.87253005,13.99862337
49.87573688,13.89734865
49.90379207,13.92059983
49.98076072,13.94318686
49.85002582,13.88561112
49.94980516,14.03445274
50.02814772,14.07502209
49.79542066,13.86508923
49.88125335,14.15746146
49.87017872,14.14073331
49.91048031,13.97116358
49.81792538,13.8520933
49.95373985,14.02393838
49.80649518,13.85635894
50.00078432,14.16378574
49.83331793,13.99869069
49.79163907,13.87021762
49.82768371,14.08701985
49.90331511,14.15251745
49.89390983,13.95537072
50.00603981,14.15221623
49.96382272,14.07199611
49.99072332,14.05054542
49.90075801,13.98906704
49.87793576,13.91951879
49.92844623,14.00135913
49.9438759,14.069304
50.02814772,14.07502209
49.86903785,13.94714411
49.94369512,13.87667044
49.87837754,13.90552363
49.83124757,13.83746772
49.83109623,13.83147732
49.94980516,14.03445274
